timestamp,src_ip,dst_ip,username,department,protocol,source_port,destination_port,packet_size,bytes_sent,bytes_received,session_duration,login_time,logout_time,login_success,failed_login_count,file_access_count,email_sent_count,usb_inserted,database_queries,privilege_level,access_sensitive_data,off_hours_activity,geo_location,vpn_used,anomaly_score,insider_threat_label,hour,dayofweek,month,degree_centrality,betweenness,closeness,pagerank,clustering,avg_bytes_sent,avg_bytes_received,avg_file_access,avg_failed_login,avg_db_queries,bytes_sent_drift,file_access_drift,login_drift,db_drift,date,drift_score,fractional_file_access,fractional_login_memory,fractional_network_memory,fractional_db_memory,file_access_gap,login_gap,network_gap,db_gap,fractional_risk_score
,172.19.36.228,172.16.52.156,user_1,3,5,40230,445,1390,-1.286277636365431,-1.2643660436425983,4638,,2026-06-11 09:03:06,1,-0.9675724709699152,-1.0917800223470215,21,0,0.3073723321091993,1,1,0,4,1,56.69,0,,,,0.0041211252463716,0.0045358625749303,0.3466459627329192,0.0011385963615361,0,-0.0479939045366726,0.3480499898976578,-0.0343913045360227,0.203858462150845,-0.0802915534199646,-1.2382837318287585,-1.0573887178109989,-1.1714309331207602,0.3876638855291639,,1.0674931818500957,-0.5591321908755476,-0.6580428140606299,-0.2164866016927095,0.014144292479030783,-0.532647831471474,-0.30952965690928524,-1.0697910346727215,0.2932280396301685,0.5718444695420236
,192.168.162.222,172.21.162.74,user_1,5,4,64760,80,1230,0.2407011850225363,1.1808007262308395,834,,2026-06-11 13:07:42,1,1.635607380409552,1.7400525154342563,14,0,0.5730440858284865,2,1,1,1,0,66.31,1,,,,0.0041211252463716,0.0045358625749303,0.3466459627329192,0.0011385963615361,0,-0.0479939045366726,0.3480499898976578,-0.0343913045360227,0.203858462150845,-0.0802915534199646,0.2886950895592089,1.774443819970279,1.4317489182587069,0.6533356392484512,,1.148069402432461,0.13737157709978126,0.03678435597125323,-0.07798837001711902,0.18345466189833554,1.6026809383344751,1.5988230244382986,0.3186895550396553,0.389589423930151,1.018186539668348
,10.194.239.254,192.168.187.221,user_1,2,1,58790,443,919,-0.8802067527526192,-0.7850139502001932,3405,,,1,0.5943354398577652,-0.0579363974427454,3,0,0.4402082089688429,2,0,0,0,0,36.75,1,,,,0.0041211252463716,0.0045358625749303,0.3466459627329192,0.0011385963615361,0,-0.0479939045366726,0.3480499898976578,-0.0343913045360227,0.203858462150845,-0.0802915534199646,-0.8322128482159465,-0.0235450929067226,0.3904769777069201,0.5204997623888075,,0.3892272634077378,0.07837908403782824,0.2051918596837943,-0.32029727977129074,0.2610067018478907,-0.13631548148057365,0.3891435801739709,-0.5599094729813284,0.17920150712095217,0.2876619917642546
2026-06-11 00:24:36,192.168.207.90,192.168.114.93,user_10,5,1,36722,445,572,0.4560376260273456,-0.9308855274337968,4551,2026-06-11 00:24:36,2026-06-11 16:15:36,1,1.1149714101336587,-0.0729196383833871,18,0,0.2694192244350154,0,1,0,0,1,55.5,0,0.0,3.0,6.0,0.0028668697366063,0.0028661423572972,0.3463447933473997,0.000781963477362,0,-0.0066569123432446,-0.2499048666753761,-0.1515816533217559,0.5943354398577652,0.0417005783899121,0.4626945383705902,0.0786620149383688,0.5206359702758936,0.2277186460451033,2026-06-11,0.2971722261462136,-0.0729196383833871,1.1149714101336587,0.4560376260273456,0.2694192244350154,0.0,0.0,0.0,0.0,0.02979541896235756
2026-06-11 14:12:06,192.168.202.245,172.17.123.89,user_10,5,3,2545,443,1160,-0.2235368852349254,0.8691294040162824,5231,2026-06-11 14:12:06,,1,1.1149714101336587,1.5902201060278398,22,1,2.4137698080264047,0,1,0,2,1,78.07,1,14.0,3.0,6.0,0.0028668697366063,0.0028661423572972,0.3463447933473997,0.000781963477362,0,-0.0066569123432446,-0.2499048666753761,-0.1515816533217559,0.5943354398577652,0.0417005783899121,-0.2168799728916807,1.7418017593495958,0.5206359702758936,2.3720692296364927,2026-06-11,1.1031188126261706,0.9053978583290994,1.1149714101336587,0.05628791352012737,1.5308019206652443,0.6848222476987404,0.0,-0.2798247987550528,0.8829678873611604,0.460098500407102
2026-06-11 21:51:54,172.19.232.212,10.137.136.62,user_10,3,2,62509,443,1365,-1.2308493629096058,0.0540258400794565,4211,2026-06-11 21:51:54,,1,0.5943354398577652,-0.0129866746208203,8,0,-1.3625644055548916,2,1,0,2,1,39.44,0,21.0,3.0,6.0,0.0028668697366063,0.0028661423572972,0.3463447933473997,0.000781963477362,0,-0.0066569123432446,-0.2499048666753761,-0.1515816533217559,0.5943354398577652,0.0417005783899121,-1.224192450566361,0.1385949787009356,0.0,-1.4042649839448036,2026-06-11,0.563122225044763,0.4860441903154374,0.8772380903729767,-0.5314460026578329,0.20963008220856125,-0.4990308649362577,-0.2829026505152116,-0.6994033602517729,-1.5721944877634528,0.5597803292628319
2026-06-11 22:10:06,192.168.253.44,172.29.33.122,user_10,4,1,41929,445,1308,-0.3675092071739984,-0.2712745548706075,2330,2026-06-11 22:10:06,2026-06-11 01:00:06,1,0.3340174547198184,-0.0579363974427454,11,0,-1.267681636369432,1,1,0,4,0,67.6,0,22.0,3.0,6.0,0.0028668697366063,0.0028661423572972,0.3463447933473997,0.000781963477362,0,-0.0066569123432446,-0.2499048666753761,-0.1515816533217559,0.5943354398577652,0.0417005783899121,-0.3608522948307537,0.0936452558790105,-0.2603179851379467,-1.309382214759344,2026-06-11,0.328715609304354,0.2712867533797158,0.6627806740077347,-0.4667255938604249,-0.373596020664709,-0.32922315082246123,-0.32876321928791624,0.09921638668642652,-0.8940856157047231,0.3067211852902509
,10.243.31.183,192.168.129.56,user_10,5,0,35321,445,677,0.9587979316420032,-0.8754337439010088,3287,,,1,0.8546534249957118,-0.6872325169496961,5,0,1.4459655623347158,0,0,0,4,1,26.17,0,,,,0.0028668697366063,0.0028661423572972,0.3463447933473997,0.000781963477362,0,-0.0066569123432446,-0.2499048666753761,-0.1515816533217559,0.5943354398577652,0.0417005783899121,0.965454843985248,-0.5356508636279402,0.2603179851379467,1.4042649839448038,,0.6963868940688202,-0.07436225687213661,0.7319713815148484,0.04732854248605671,0.2825511009679133,-0.6128702600775595,0.12268204348086342,0.9114693891559466,1.1634144613668025,0.5767496964419283
,172.18.32.183,172.18.46.10,user_10,4,2,35201,22,952,0.3240856611254268,-0.2489164493025361,4523,,,1,-0.186618515556075,-0.9868973357625298,17,0,0.2124895629237396,1,0,0,3,0,66.63,0,,,,0.0028668697366063,0.0028661423572972,0.3463447933473997,0.000781963477362,0,-0.0066569123432446,-0.2499048666753761,-0.1515816533217559,0.5943354398577652,0.0417005783899121,0.3307425734686715,-0.8353156824407739,-0.7809539554138402,0.1707889845338275,,0.6066187345530618,-0.384624866272611,0.41965012940397983,0.14142616983822273,0.2587301256267485,-0.6022724694899189,-0.6062686449600548,0.18265949128720407,-0.046240562703008914,0.4038314941697707
,10.197.139.111,192.168.73.94,user_10,1,2,2903,80,333,-1.1873045008314935,0.4924103867923416,5688,,,1,0.8546534249957118,-0.8070984444748296,22,1,-0.1860180676551911,1,1,0,2,0,47.84,0,,,,0.0028668697366063,0.0028661423572972,0.3463447933473997,0.000781963477362,0,-0.0066569123432446,-0.2499048666753761,-0.1515816533217559,0.5943354398577652,0.0417005783899121,-1.1806475884882488,-0.6555167911530737,0.2603179851379467,-0.2277186460451032,,0.6912364546398038,-0.5227414328959445,0.5618629558548852,-0.2929671926555098,0.11333146252117096,-0.28435701157888504,0.2927904691408266,-0.8943373081759838,-0.29934953017636207,0.4218694537663804
,172.30.137.154,10.37.202.104,user_10,2,5,31320,443,458,1.2170234386092902,-1.0882942887831402,1599,,,1,0.0736994695818717,-0.1778023249678789,7,0,-1.191775421021064,0,0,0,2,1,66.82,0,,,,0.0028668697366063,0.0028661423572972,0.3463447933473997,0.000781963477362,0,-0.0066569123432446,-0.2499048666753761,-0.1515816533217559,0.5943354398577652,0.0417005783899121,1.223680350952535,-0.0262206716461229,-0.5206359702758935,-1.233475999410976,,0.605067167940486,-0.4129292464979302,0.40645494755651673,0.1877419204853666,-0.30215242165110157,0.23512692153005132,-0.33275547797464505,1.0292815181239237,-0.8896229993699625,0.4924926887575102
2026-06-11 01:04:48,172.18.147.19,10.199.169.18,user_100,3,0,1073,80,440,2.56379141623308,-1.153736932363936,4184,2026-06-11 01:04:48,2026-06-11 10:48:48,1,2.9371973060992858,3.568007910192542,31,1,0.2883957782721074,0,1,1,2,0,79.39,1,1.0,3.0,6.0,0.0043003046049095,0.0055896190269116,0.3466890296931296,0.0012931195635139,0,0.088259690232771,0.3396560776219801,0.3756411372770732,-0.1215390192715883,0.1116766206641887,2.475531726000309,3.1923667729154688,3.058736325370874,0.1767191576079186,2026-06-11,2.6490254078012474,3.568007910192542,2.9371973060992858,2.56379141623308,0.2883957782721074,0.0,0.0,0.0,0.0,0.26503185273647617
2026-06-11 01:25:48,172.23.101.102,192.168.178.25,user_100,3,5,15025,3389,69,-0.118428198395599,-0.2840283814076039,7577,2026-06-11 01:25:48,2026-06-11 07:42:48,1,-0.186618515556075,0.0169798072604629,21,0,2.0911683927958418,2,0,0,1,1,76.63,1,1.0,3.0,6.0,0.0043003046049095,0.0055896190269116,0.3466890296931296,0.0012931195635139,0,0.088259690232771,0.3396560776219801,0.3756411372770732,-0.1215390192715883,0.1116766206641887,-0.20668788862837,-0.3586613300166104,-0.0650794962844866,1.979491772131653,2026-06-11,0.4164359750652178,1.4791678496442602,1.0996585874784854,0.986015172333857,1.3488502574037158,-1.4621880423837972,-1.2862771030345606,-1.104443370729456,0.742318135392126,1.0328052304700284
2026-06-11 02:02:18,10.188.58.221,10.184.128.166,user_100,4,0,4670,3389,1336,-0.2282296850859197,0.6569717337103929,60,2026-06-11 02:02:18,2026-06-11 03:02:18,1,-0.9675724709699152,0.301661385132655,2,0,-0.4137367137002944,2,1,0,3,0,71.76,0,2.0,3.0,6.0,0.0043003046049095,0.0055896190269116,0.3466890296931296,0.0012931195635139,0,0.088259690232771,0.3396560776219801,0.3756411372770732,-0.1215390192715883,0.1116766206641887,-0.3164893753186907,-0.0739797521444182,-0.8460334516983268,-0.5254133343644831,2026-06-11,0.3462867372294882,0.9414936649357646,0.1557174648993071,0.43156546574948407,0.5440160240228891,-0.6398322798031095,-1.1232899358692223,-0.6597951508354037,-0.9577527377231835,0.6790999607334766
2026-06-11 09:53:24,10.146.55.244,10.59.250.32,user_100,0,0,11003,443,1227,-1.1553228673216969,-1.1344045344954958,3118,2026-06-11 09:53:24,2026-06-11 01:51:24,1,-0.4469365006940217,-1.4363945639817803,9,0,0.1365833475753718,2,0,0,3,0,25.43,0,9.0,3.0,6.0,0.0043003046049095,0.0055896190269116,0.3466890296931296,0.0012931195635139,0,0.088259690232771,0.3396560776219801,0.3756411372770732,-0.1215390192715883,0.1116766206641887,-1.243582557554468,-1.8120357012588533,-0.3253974814224333,0.024906726911183,2026-06-11,1.1654592167454867,0.0027300530456955334,-0.0822035637597252,-0.19492025595252185,0.383166171497221,-1.4391246170274758,-0.3647329369342965,-0.960402611369175,-0.2465828239218492,0.838098010792022
2026-06-11 20:46:18,192.168.214.128,10.146.71.156,user_100,4,3,11329,3389,180,2.829595225960152,2.280131707201773,7311,2026-06-11 20:46:18,2026-06-11 22:37:18,1,0.8546534249957118,0.8560412999363972,20,1,3.229761623021359,0,0,1,3,1,30.33,1,20.0,3.0,6.0,0.0043003046049095,0.0055896190269116,0.3466890296931296,0.0012931195635139,0,0.088259690232771,0.3396560776219801,0.3756411372770732,-0.1215390192715883,0.1116766206641887,2.7413355357273805,0.4804001626593239,0.9761924442673002,3.1180850023571702,2026-06-11,1.521607714871121,0.3104402859585734,0.25563387043141,0.8957419927628775,1.409669165087116,0.5456010139778238,0.5990195545643018,1.9338532331972744,1.8200924579342428,1.0045541909825502
,172.31.127.122,192.168.123.176,user_100,0,5,35876,22,166,-0.6128541069053876,0.5153776503264892,1448,,2026-06-11 05:31:00,1,0.5943354398577652,0.7211921314706221,20,0,0.402255101294659,2,0,0,2,0,83.08,0,,,,0.0043003046049095,0.0055896190269116,0.3466890296931296,0.0012931195635139,0,0.088259690232771,0.3396560776219801,0.3756411372770732,-0.1215390192715883,0.1116766206641887,-0.7011137971381586,0.3455509941935488,0.7158744591293535,0.2905784806304703,,0.5207872767077848,0.45009622067572636,0.3707926573857021,0.38281819044330223,1.067147629850303,0.27109591079489576,0.22354278247206305,-0.9956722973486898,-0.6648925285556441,0.4438690816853136
,172.30.130.158,192.168.34.216,user_100,0,1,51007,22,1492,-1.0543341231382373,0.3439699703336639,3111,,,0,-0.9675724709699152,0.6762424086486971,3,0,0.2314661167608315,0,1,0,3,0,35.15,0,,,,0.0043003046049095,0.0055896190269116,0.3466890296931296,0.0012931195635139,0,0.088259690232771,0.3396560776219801,0.3756411372770732,-0.1215390192715883,0.1116766206641887,-1.1425938133710083,0.3006012713716238,-0.8460334516983268,0.1197894960966427,,0.6442042925092817,0.524028737759271,-0.06675043632321542,-0.08702076164295709,0.7939436537113188,0.15221367088942617,-0.9008220346466997,-0.9673133614952801,-0.5624775369504873,0.5400886753975521
,10.190.0.60,172.21.21.53,user_100,0,0,35030,443,1001,-0.8362259791388209,-0.8719110034653209,1768,,,1,-0.7072544858319685,0.0019965663198213,0,0,-1.0209864364872363,1,0,0,0,1,46.45,0,,,,0.0043003046049095,0.0055896190269116,0.3466890296931296,0.0012931195635139,0,0.088259690232771,0.3396560776219801,0.3756411372770732,-0.1215390192715883,0.1116766206641887,-0.924485669371592,-0.3736445709572519,-0.5857154665603801,-1.1326630571514251,,0.6572129282215969,0.3578385528880798,-0.2706564256899126,-0.32553202668390974,0.21615633767926312,-0.3558419865682585,-0.4365980601420559,-0.5106939524549112,-1.2371427741664993,0.485775880685032
,192.168.185.151,10.250.55.167,user_100,3,0,12844,443,941,-0.6235127225965484,1.339223635183046,2037,,2026-06-11 17:50:42,0,-0.7072544858319685,0.4814602764203551,5,0,-1.3625644055548916,2,0,0,4,1,55.06,0,,,,0.0043003046049095,0.0055896190269116,0.3466890296931296,0.0012931195635139,0,0.088259690232771,0.3396560776219801,0.3756411372770732,-0.1215390192715883,0.1116766206641887,-0.7117724128293195,0.1058191391432818,-0.5857154665603801,-1.4742410262190804,,0.5204265754400926,0.39648457639236717,-0.4071435932529097,-0.41868530629384165,-0.2773756824741711,0.08497570002798793,-0.30011089257905876,-0.2048274163027068,-1.0851887230807205,0.2871712135931822
,192.168.87.77,10.10.46.255,user_100,0,0,39537,445,1143,-1.0047250758026136,-0.1041226130858365,4831,,2026-06-11 10:25:00,1,-0.9675724709699152,0.2417284213700882,18,0,-0.9071271134646848,1,1,0,4,0,66.13,0,,,,0.0043003046049095,0.0055896190269116,0.3466890296931296,0.0012931195635139,0,0.088259690232771,0.3396560776219801,0.3756411372770732,-0.1215390192715883,0.1116766206641887,-1.0929847660353846,-0.133912715906985,-0.8460334516983268,-1.0188037341288736,,0.6525475799259621,0.3487081645011538,-0.5801595285072039,-0.5996078512398058,-0.47179291745750607,-0.10697974313106556,-0.3874129424627113,-0.40511722456280785,-0.4353341960071787,0.299517445894089
,10.235.218.228,172.21.38.221,user_100,0,3,64444,22,1478,-0.8391404142291835,0.3594817428269614,2510,,2026-06-11 20:19:00,1,-0.9675724709699152,-0.1178693612053121,0,0,-1.0589395441614204,1,0,1,4,0,48.88,0,,,,0.0043003046049095,0.0055896190269116,0.3466890296931296,0.0012931195635139,0,0.088259690232771,0.3396560776219801,0.3756411372770732,-0.1215390192715883,0.1116766206641887,-0.9274001044619544,-0.4935104984823854,-0.8460334516983268,-1.1706161648256093,,0.7618925375537668,0.2059113471312051,-0.6987278952707715,-0.6729171852021721,-0.6514901060348391,-0.3237807083365172,-0.26884457569914366,-0.16622322902701137,-0.4074494381265813,0.30121128297057237
,172.23.253.43,192.168.182.203,user_100,2,2,24401,445,104,0.6152224890370276,1.3349043035609507,4103,,2026-06-11 05:17:30,1,0.0736994695818717,0.6013262039454886,14,0,0.2883957782721074,0,0,0,0,0,33.96,0,,,,0.0043003046049095,0.0055896190269116,0.3466890296931296,0.0012931195635139,0,0.088259690232771,0.3396560776219801,0.3756411372770732,-0.1215390192715883,0.1116766206641887,0.5269627988042566,0.2256850666684153,0.19523848885346,0.1767191576079186,,0.305082479840127,0.32620076454921376,-0.46374725123419225,-0.28105135543636545,-0.3655667940643099,0.2751254393962749,0.5374467208160639,0.8962738444733931,0.6539625723364173,0.46531556205077973
,172.24.145.97,172.28.85.243,user_100,4,2,42930,22,303,0.7307409748059948,0.4969606629180591,5142,,,1,-0.9675724709699152,-1.07679678140638,7,0,-1.3625644055548916,1,1,0,4,0,50.42,0,,,,0.0043003046049095,0.0055896190269116,0.3466890296931296,0.0012931195635139,0,0.088259690232771,0.3396560776219801,0.3756411372770732,-0.1215390192715883,0.1116766206641887,0.6424812845732237,-1.452437918683453,-0.8460334516983268,-1.4742410262190804,,1.090350345806922,-0.09881644895974676,-0.616373598732019,0.025456063688483653,-0.667592373462029,-0.9779803324466332,-0.35119887223789614,0.7052849111175111,-0.6949720320928625,0.6833524061514011
,10.46.239.168,192.168.212.29,user_100,3,2,28971,22,504,2.0143307119368465,1.7126926942473166,7513,,,1,2.156243350685445,1.874901683900032,32,0,1.8634497467507385,1,1,1,4,0,74.65,1,,,,0.0043003046049095,0.0055896190269116,0.3466890296931296,0.0012931195635139,0,0.088259690232771,0.3396560776219801,0.3756411372770732,-0.1215390192715883,0.1116766206641887,1.9260710217040755,1.499260546622959,2.277782369957033,1.7517731260865497,,1.808259311760468,0.49734227692796,0.22109136671591503,0.6261927932700936,0.0969052619565954,1.377559406972072,1.93515198396953,1.3881379186667528,1.7665444847941432,1.4355354942306908
,192.168.82.39,192.168.209.149,user_100,5,0,3435,443,1166,0.2431874238256318,0.8712212926360495,4060,,,1,-0.9675724709699152,-0.5823498303652044,26,0,0.2124895629237396,1,0,0,3,0,29.66,0,,,,0.0043003046049095,0.0055896190269116,0.3466890296931296,0.0012931195635139,0,0.088259690232771,0.3396560776219801,0.3756411372770732,-0.1215390192715883,0.1116766206641887,0.1549277335928607,-0.9579909676422776,-0.8460334516983268,0.1008129422595508,,0.6089626917003897,0.17188953784262362,-0.13720883684526586,0.510743077811309,0.1317459606066291,-0.754239368207828,-0.8303636341246493,-0.2675556539856772,0.0807436023171105,0.5149556094425151
,172.29.165.144,172.19.86.162,user_100,4,4,63719,445,438,-1.1119400254603886,-0.9282346861748276,2231,,,0,-0.7072544858319685,-0.1178693612053121,22,0,-0.8312208981163172,1,1,1,2,1,35.42,0,,,,0.0043003046049095,0.0055896190269116,0.3466890296931296,0.0012931195635139,0,0.088259690232771,0.3396560776219801,0.3756411372770732,-0.1215390192715883,0.1116766206641887,-1.2001997156931596,-0.4935104984823854,-0.5857154665603801,-0.942897518780506,,0.7688969592910286,0.08467201875260576,-0.30879275518578375,0.02231495704724041,-0.15810736455329558,-0.20254137995791788,-0.39846173064618473,-1.1342549825076291,-0.6731135335630216,0.5116361178598945
