timestamp,src_ip,dst_ip,username,department,protocol,source_port,destination_port,packet_size,bytes_sent,bytes_received,session_duration,login_time,logout_time,login_success,failed_login_count,file_access_count,email_sent_count,usb_inserted,database_queries,privilege_level,access_sensitive_data,off_hours_activity,geo_location,vpn_used,anomaly_score,insider_threat_label,hour,dayofweek,month,degree_centrality,betweenness,closeness,pagerank,clustering,avg_bytes_sent,avg_bytes_received,avg_file_access,avg_failed_login,avg_db_queries,bytes_sent_drift,file_access_drift,login_drift,db_drift,date,drift_score,fractional_file_access,fractional_login_memory,fractional_network_memory,fractional_db_memory,file_access_gap,login_gap,network_gap,db_gap,fractional_risk_score,iso_prediction,iso_anomaly,iso_score,lof_anomaly,lof_score,ocsvm_anomaly,ocsvm_score,iso_norm,lof_norm,ocsvm_norm,combined_anomaly_score,risk_category,threat_probability,threat_level,investigation_reason
2026-06-11 08:27:18,10.142.136.53,10.247.209.142,user_208,3,0,46285,445,581,1.584074453341866,1.2008075489902923,6695,2026-06-11 08:27:18,2026-06-11 00:02:18,1,3.1975152912372327,0.9459407455802472,14,0,2.034238731284566,0,1,1,3,1,57.95,1,8.0,3.0,6.0,0.0030460490951442,0.0032240220843203,0.3463877855014896,0.0008460039090506,0,-0.0739632929434943,0.5554693930205334,0.275024512349292,0.1893963518654036,0.4655102807516322,1.6580377462853604,0.6709162332309553,3.008118939371829,1.5687284505329335,2026-06-11,1.524274450105649,0.9459407455802472,3.1975152912372327,1.584074453341866,2.034238731284566,0.0,0.0,0.0,0.0,0.1525120454014699,-1,1,0.5920412098447433,1,1.2956174632728574,1,42.74786787152884,0.6245064877505644,0.0785611108435153,0.8681130269137858,0.5338048364274162,Medium,0.9999915188462466,Critical,High Anomaly Score
2026-06-11 07:10:18,10.247.132.49,192.168.77.158,user_406,5,5,53601,3389,350,1.5348357379303652,0.7065243913354373,5757,2026-06-11 07:10:18,,1,3.978469246651073,3.313292814201633,20,0,1.6167545468685434,1,0,1,3,0,87.04,1,7.0,3.0,6.0,0.0023293316609926,0.0025078070131451,0.3462158808933002,0.000661590538988,0,0.0737564353706313,-0.4018621961657294,0.4429319425729908,0.2968291711286833,0.7113018352130135,1.461079302559734,2.870360871628642,3.6816400755223895,0.90545271165553,2026-06-11,2.413341425689408,3.313292814201633,3.978469246651073,1.5348357379303652,1.6167545468685434,0.0,0.0,0.0,0.0,0.2414003016228396,-1,1,0.6375287462676984,0,1.1667022417117603,1,49.17815025508086,0.7503803661078174,0.04846060626226,0.9340537448412948,0.5949064517741933,Medium,0.9999912653677226,Critical,High Anomaly Score; Behavior Drift
,172.21.144.171,10.50.40.59,user_312,1,4,19772,80,673,2.6298127257685016,1.11260515722643,6724,,,1,4.238787231789019,4.287203475343342,9,0,2.6225119002344166,0,1,1,2,1,93.08,1,,,,0.0028668697366063,0.003581228806256,0.3463447933473997,0.0008621111112964,0,0.3225152223096934,0.1540030545062644,0.3076546815089116,0.0736994695818717,0.0853466522152236,2.307297503458808,3.979548793834432,4.165087762207148,2.537165248019193,,3.370742845814763,1.5204802291703057,1.0999535181801408,0.769279015808122,1.0809408876889437,2.7667232461730364,3.138833713608878,1.86053370996038,1.541571012545473,2.3212080555129155,-1,1,0.6273996160170953,0,1.0852464580578245,1,30.81361829664969,0.7223508659569637,0.0294414387865014,0.7457306900343759,0.5214919850290487,Medium,0.9999910255560251,Critical,High Fractional Risk; High Anomaly Score; Behavior Drift
2026-06-11 06:27:30,10.211.177.215,192.168.37.70,user_335,2,3,44993,22,1163,2.041501888057256,1.4653059460736522,7178,2026-06-11 06:27:30,2026-06-11 06:05:30,1,2.156243350685445,2.354365394000565,20,1,0.7438330703623139,2,0,1,1,0,66.45,1,6.0,3.0,6.0,0.0019709729439168,0.0017917468284434,0.346129992557678,0.0005337963507761,0,0.5122624988824557,0.2999660054347794,0.4964435173609967,0.3340174547198183,0.8880548795242127,1.5292393891748004,1.8579218766395684,1.8222258959656263,-0.1442218091618987,2026-06-11,1.5808079275175828,2.354365394000565,2.156243350685445,2.041501888057256,0.7438330703623139,0.0,0.0,0.0,0.0,0.1581341723868359,-1,1,0.5918859216181193,1,1.1718593772963666,1,35.462469850267425,0.6240767715494795,0.0496647494302336,0.7934033412025558,0.5025511358096286,Medium,0.9999902513794673,Critical,High Anomaly Score; Behavior Drift
2026-06-11 03:03:18,10.83.217.3,10.46.96.108,user_590,0,4,34268,80,528,2.398837476217921,1.3401390456430562,4795,2026-06-11 03:03:18,2026-06-11 22:58:18,0,2.156243350685445,1.2156390825117978,29,0,2.6794415617456924,0,0,0,0,1,100.0,1,3.0,3.0,6.0,0.0032252284536821,0.0035818028034653,0.3464307883302296,0.0009109168931861,0,-0.256648416875718,0.7043392881587734,0.2866781441920133,0.1517948651232557,0.5787370519796141,2.655485893093639,0.9289609383197844,2.004448485562189,2.100704509766078,2026-06-11,1.7791902913450512,0.8269561851692694,1.0843457648233117,1.4805688362807048,1.5698712962121986,0.3886828973425283,1.0718975858621334,0.9182686399372162,1.1095702655334938,0.8036052617398015,-1,1,0.5498988663596239,0,1.1271061018944075,1,9.06476696696351,0.5078894837384824,0.0392152760868207,0.5227024021248856,0.3717310969589049,Medium,0.9999896184080505,Critical,High Fractional Risk; High Anomaly Score
2026-06-11 09:45:30,192.168.124.24,10.3.14.116,user_253,1,3,28932,445,929,3.5579108191108832,-0.3652154154962153,7883,2026-06-11 09:45:30,2026-06-11 21:08:30,1,2.67687932096134,4.526935330393609,31,0,1.047457931755785,2,0,1,0,0,92.83,1,9.0,3.0,6.0,0.00340440781222,0.0039396313597408,0.3464738018375962,0.0009767028975934,0,0.4728787859006312,-0.3846159708993213,0.100068688840385,0.1920258264627567,0.0296245895844899,3.085032033210252,4.426866641553224,2.484853494498584,1.017833342171295,2026-06-11,3.295010299701212,4.526935330393609,2.67687932096134,3.5579108191108832,1.047457931755785,0.0,0.0,0.0,0.0,0.3295987002598805,-1,1,0.6541952683946984,1,1.2458826726972996,1,53.75673542815382,0.7965002473725629,0.0669485000638188,0.9810058342513874,0.6329863992435871,Medium,0.9999892377599068,Critical,High Anomaly Score; Behavior Drift
2026-06-11 09:26:12,10.40.178.81,10.134.62.161,user_569,2,1,1701,443,1226,1.3056118497709488,1.2292421726210636,4034,2026-06-11 09:26:12,2026-06-11 16:40:12,1,2.4165613358233924,4.107404584055642,31,1,1.8444731929136464,0,1,1,1,1,69.3,0,9.0,3.0,6.0,0.0025085110195305,0.0028656921954514,0.3462588410472763,0.0007274013261492,0,0.2764854715969592,-0.0633006618042522,0.3316278670139382,0.203858462150845,-0.1172280599957328,1.0291263781739897,3.775776717041704,2.212702873672548,1.96170125290938,2026-06-11,2.4577593002943257,2.7130818094618103,1.2374739913750454,0.7875712677429428,0.9771330557712676,1.3943227745938316,1.179087344448347,0.518040582028006,0.8673401371423787,1.0903051015497054,-1,1,0.5729525745360626,0,1.0814938056509678,1,21.28342485471483,0.5716840940181509,0.0285652293707582,0.6480012654049577,0.4316435860399751,Medium,0.9999889907040205,Critical,High Fractional Risk; High Anomaly Score; Behavior Drift
,10.163.162.215,10.140.182.194,user_298,3,0,47378,80,1351,3.8787069907580936,0.2217635106777622,6358,,,0,3.1975152912372327,3.672890596777033,12,0,1.1423407009412447,2,1,1,2,0,73.2,1,,,,0.0028668697366063,0.002866177143183,0.3463447933473997,0.0007820428290751,0,0.8360193971105443,0.2183800900241508,0.5507577657708228,0.2363982102930884,0.1033743783604609,3.0426875936475493,3.12213283100621,2.961117080944144,1.0389663225807837,,2.8577794589436563,0.9639897615494096,1.0608441922879623,1.1888830466434523,0.2080903898030411,2.708900835227624,2.1366710989492703,2.689823944114641,0.9342503111382036,2.157250440472163,-1,1,0.5911447484661362,0,1.0555949363527557,1,21.19016449513381,0.6220257846965775,0.0225180843981166,0.6470449069282788,0.4496792112765496,Medium,0.9999881324182491,Critical,High Fractional Risk; High Anomaly Score; Behavior Drift
2026-06-11 10:00:30,172.29.235.117,172.23.161.42,user_492,4,2,5549,443,747,1.263500095086708,0.3898191483462726,3813,2026-06-11 10:00:30,2026-06-11 13:33:30,1,4.759423202064912,4.407069402868476,26,0,2.242980823492577,2,1,0,3,0,92.56,1,10.0,3.0,6.0,0.0017917935853789,0.0014335691045045,0.3460870643681012,0.0004719285295469,0,0.0407431629293492,-0.0994049858705376,1.2381139439227602,0.7244944324267384,0.7722979011179518,1.2227569321573586,3.168955458945716,4.034928769638174,1.4706829223746252,2026-06-11,2.588463309390592,4.407069402868476,4.759423202064912,1.263500095086708,2.242980823492577,0.0,0.0,0.0,0.0,0.2588935237920139,-1,1,0.6853762894425975,1,1.3776962201152658,1,54.1114736953546,0.8827848949723729,0.0977257367615473,0.9846435743412182,0.6778247513197788,High,0.9999872615668512,Critical,High Anomaly Score; Behavior Drift
,10.112.118.156,10.3.31.70,user_584,1,0,55009,445,901,0.1821810257627065,1.1682125772725287,6242,,2026-06-11 11:23:18,1,2.156243350685445,4.002521897471151,22,0,0.5920206396655785,1,1,1,3,1,83.58,1,,,,0.0023293316609926,0.0021499910638316,0.3462158808933002,0.0006264111991939,0,-0.0379295466701831,0.7332180057975969,0.5638681015938846,-0.0998458538434261,-0.1480649599810072,0.2201105724328896,3.4386537958772667,2.2560892045288714,0.7400855996465857,,1.9667210909512065,1.8981633365019408,0.791654095259131,0.2600956725719245,0.0509722279815507,2.10435856096921,1.364589255426314,-0.077914646809218,0.5410484116840277,1.1706479401213123,-1,1,0.5369102557495558,0,1.0074148022305696,1,8.213601761229086,0.4719471812853562,0.0112684714330329,0.5139739448980911,0.3463515974134797,Medium,0.9999869659632141,Critical,High Fractional Risk; High Anomaly Score; Behavior Drift
2026-06-11 21:39:36,172.20.87.158,10.20.89.76,user_323,2,3,58601,443,788,1.3088117490528228,0.678730722377763,7809,2026-06-11 21:39:36,,1,1.895925365547499,4.79663366732516,26,0,2.2240042696554854,0,1,1,2,0,71.83,1,21.0,3.0,6.0,0.0025085110195305,0.0025079425477718,0.3462588410472763,0.0006895253003727,0,-0.2675595416258566,-0.1139181505050045,0.5670787960811647,-0.037865381191534,0.198934881611531,1.5763712906786795,4.229554871243995,1.933790746739033,2.025069388043954,2026-06-11,2.753998423853404,2.073451808421776,0.7492107669808943,0.4717279452022688,1.2160668226589004,2.7231818589033843,1.1467145985666047,0.837083803850554,1.007937446996585,1.589976777769483,-1,1,0.5800966484289514,0,1.0596874219609609,1,20.82868506568196,0.5914532958453773,0.0234736417039707,0.6433380381358518,0.4366248222900977,Medium,0.999986789810576,Critical,High Fractional Risk; High Anomaly Score; Behavior Drift
,192.168.160.180,172.31.41.185,user_346,0,1,18620,80,1438,2.915384930757736,-0.8281001617238134,5947,,,1,0.8546534249957118,1.874901683900032,32,0,-0.0152290831213636,0,1,1,4,1,74.57,0,,,,0.0035835871707579,0.0042971715757784,0.3465168260275674,0.0010433188509072,0,0.9068780066704792,0.0614103463664759,0.0893988051402311,-0.099845853843426,0.3326744038919886,2.008506924087257,1.7855028787598008,0.954499278839138,-0.3479034870133522,,1.5424434331992602,0.5338045360262502,0.242664074149542,1.600361467859529,0.3312591146699957,1.341097147873782,0.6119893508461698,1.3150234628982072,-0.3464881977913593,0.9767292020951628,-1,1,0.5129136991606259,0,1.112822160765763,0,-0.0004252728551961,0.4055435049687905,0.0358801087561158,0.4297414326387634,0.30190386440598,Low,0.9999851743926947,Critical,High Fractional Risk; Behavior Drift
2026-06-11 14:39:36,192.168.217.176,172.30.165.125,user_159,4,1,29355,3389,530,2.0943281939836966,2.6161844096574405,7538,2026-06-11 14:39:36,2026-06-11 20:17:36,1,2.9371973060992858,4.571885053215534,17,0,0.1365833475753718,0,1,1,1,1,80.93,1,14.0,3.0,6.0,0.0037627665292958,0.0042975325769421,0.3465598609041232,0.0010682491599918,0,0.4620466794055282,0.0591776039129777,0.4702228457148739,0.8763465904238741,0.0084916091750012,1.6322815145781684,4.10166220750066,2.060850715675412,0.1280917384003705,2026-06-11,2.5553286543488336,1.710359700054172,1.331308731115879,0.9494038240290864,-0.6780220525273741,2.8615253531613623,1.6058885749834064,1.14492436995461,0.814605400102746,1.7457204252971694,-1,1,0.6047046406968279,0,1.095752223105588,1,24.461406717796407,0.6595489472902372,0.0318944371610954,0.6805905660161145,0.4775650798692578,Medium,0.999984698741812,Critical,High Fractional Risk; High Anomaly Score; Behavior Drift
,172.21.207.107,10.174.105.34,user_200,3,1,34139,22,1449,3.881143080446464,1.1311660665719,6559,,,1,2.9371973060992858,4.182320788758851,22,0,0.1745364552495557,1,1,1,4,0,80.86,1,,,,0.0028668697366063,0.0032236627181783,0.3463447933473997,0.0008189754633354,0,0.2019742812697748,0.2533830114889219,0.16847702121584,0.6232596604286482,0.2272491047970334,3.679168799176689,4.013843767543011,2.313937645670637,-0.0527126495474777,,3.177346940859086,1.1316601551554717,1.1962621490952925,1.3370058275577317,0.3975213776032275,3.0506606336033792,1.7409351570039933,2.5441372528887323,-0.2229849223536718,2.112327755927168,-1,1,0.5977636037269991,0,1.1214655513320195,1,31.623313993362547,0.6403415926625962,0.0378982600200757,0.7540338892345588,0.4937162818414288,Medium,0.9999837785404401,Critical,High Fractional Risk; High Anomaly Score; Behavior Drift
2026-06-11 10:20:00,172.25.141.194,172.19.21.185,user_300,5,4,47488,80,152,1.9710520259291977,1.4542373450087402,5215,2026-06-11 10:20:00,,1,2.4165613358233924,2.264465948356716,35,1,0.7438330703623139,2,1,0,1,0,79.34,1,10.0,3.0,6.0,0.0026876903780684,0.0028658519283363,0.3463018118639861,0.0007536712566808,0,-0.0286798478544124,0.1702166556314938,-0.2302436682601247,0.203858462150845,0.1318392091160988,1.99973187378361,2.494709616616841,2.212702873672548,0.611993861246215,2026-06-11,2.1015433696409502,2.264465948356716,2.4165613358233924,1.9710520259291977,0.7438330703623139,0.0,0.0,0.0,0.0,0.2102297040897631,-1,1,0.5821506267439844,0,1.1644110615160763,1,32.8061897688749,0.5971370992980618,0.0479256370077257,0.7661639440601227,0.4830817140395792,Medium,0.9999836923145365,Critical,High Anomaly Score; Behavior Drift
,172.17.63.69,10.12.53.54,user_174,5,1,15044,22,869,3.170734578876756,1.0378862427501387,6118,,,1,0.5943354398577652,1.5452703832059147,24,1,1.047457931755785,0,1,0,2,1,58.98,1,,,,0.0023293316609926,0.0021499941039018,0.3462158808933002,0.0006264030941022,0,0.3431448964703883,-0.6988699768381815,0.2092647326653646,-0.3601638389813728,-0.1638787548452505,2.8275896824063675,1.33600565054055,0.954499278839138,1.2113366866010356,,1.6947126893660616,0.9897273857720772,-0.0047525259391532,1.475995712926141,0.1200330197996433,0.5555429974338376,0.5990879657969185,1.6947388659506148,0.9274249119561416,0.8877046660212884,-1,1,0.5301173225305106,0,1.0643411151704008,1,1.911171687954429,0.4531496618560222,0.0245602357622535,0.449344316068309,0.3234312302915777,Low,0.9999832772563567,Critical,High Fractional Risk; High Anomaly Score; Behavior Drift
,192.168.217.79,10.159.143.142,user_62,2,1,43251,3389,1326,1.480227209619083,1.1178131231342023,5952,,,1,4.759423202064912,6.534689616439595,6,0,2.717394669419876,1,0,1,0,1,86.28,1,,,,0.0026876903780684,0.0028658640748848,0.3463018118639861,0.0007536833617556,0,-0.2025675633360082,0.3938895452226155,0.3896879256589248,0.1713187140086016,-0.0816470215511854,1.6827947729550912,6.14500169078067,4.58810448805631,2.7990416909710616,,4.160364174907164,1.760958201720013,1.1848772119745823,0.0968887040541713,0.4030955168893369,4.773731414719582,3.5745459900903302,1.3833385055649117,2.314299152530539,3.071238024626869,-1,1,0.6337464551947912,1,1.4419778200018731,1,51.29111847229262,0.7399139464275777,0.1127348921463537,0.9557216332620808,0.6165025361935614,Medium,0.999981116470407,Critical,High Fractional Risk; High Anomaly Score; Behavior Drift
,10.18.131.22,172.19.140.68,user_580,4,0,38309,443,1080,0.6449744157536682,3.01357965399916,6762,,,0,3.718151261513126,4.092421343115,25,0,2.1670746081442096,1,1,1,4,1,82.72,1,,,,0.0044794839634474,0.0060844696216959,0.3467321073558648,0.0013867288189271,0,0.0310424860970638,0.0807534825964976,0.0918960119636713,0.0583866469266984,0.5563000677369347,0.6139319296566044,4.000525331151329,3.659764614586428,1.6107745404072749,,2.677420088315526,1.3269489631650186,0.8819849499937259,0.3138358584815804,0.8678357233250328,2.7654723799499816,2.8361663115194,0.3311385572720877,1.299238884819177,1.860907257938655,-1,1,0.6519792189813037,0,1.1048419051228522,1,35.231352713804554,0.7903679580416652,0.0340167933257872,0.7910333006670587,0.5636622114145199,Medium,0.9999797088030468,Critical,High Fractional Risk; High Anomaly Score; Behavior Drift
2026-06-11 15:02:36,172.25.46.50,10.55.60.246,user_282,5,5,37234,80,528,0.5492667591131687,2.811277289358717,6109,2026-06-11 15:02:36,,1,3.718151261513126,3.088544200092008,15,1,2.85023054627952,2,1,1,4,0,93.03,1,15.0,3.0,6.0,0.00340440781222,0.0039395462692359,0.3464738018375962,0.0009766592548829,0,0.2529868413973788,0.2389031528606239,0.0510326275801031,0.3340174547198185,0.1469341951228766,0.2962799177157898,3.037511572511905,3.384133806793308,2.703296351156644,2026-06-11,2.251045000793825,0.5645064737828199,1.07513189735282,0.0364788044056511,0.9151742917050032,2.524037726309188,2.643019364160306,0.5127879547075175,1.935056254574517,1.807080573128644,-1,1,0.5719746491065201,0,1.0294652248533471,1,13.933122187343706,0.5689779622677715,0.0164170399196562,0.572626000998109,0.4043040971824382,Medium,0.9999786333202436,Critical,High Fractional Risk; High Anomaly Score; Behavior Drift
